1,0.5435988664246959,0.4396872394884253,0.08911095208525721,0.2948721587732715,0.14726738880269913,0.2737083938197749
1,0.5463365596461809,0.3516367417207685,0.20782592134580108,0.2165786608582397,0.29409799061802216,0.16918069160021007
1,0.24312068045450436,0.31463022261946094,0.16218567114554036,0.4566404072144096,0.17823927540797174,0.30785131410827926
1,0.45340823940717667,0.17274240501852914,0.42047651649387074,0.12965768230911978,0.2878786961413907,0.28425384484777244
1,0.45529195095950964,0.11539642456791434,0.4267534168385416,0.11920649978640305,0.13052959272668885,0.4863716705733735
1,0.3089690116855251,0.4594920287594751,0.13070984148524448,0.3757605895787363,0.14832054683501317,0.2889943182017759
1,0.3074133243795792,0.27169430373869585,0.19279455610422747,0.38045948468137636,0.10313566740699474,0.4198163036113796
1,0.406428896738619,0.2244639545050643,0.5776824879813115,0.2640071091506771,0.28982016830340374,0.12590599572804662
1,0.43806919482375734,0.1308672910780944,0.40232611458461714,0.23563483753699463,0.26163732568724374,0.2862856423426678
1,0.2458664490512685,0.40698799879433817,0.095508084838996,0.6086374834421066,0.10663857827860417,0.2631923886545333
1,0.33737790982625604,0.5302970912841886,0.04706100024328806,0.4404986803284454,0.11134470061631195,0.2697754127083974
1,0.27202934993060124,0.19470742425279094,0.4683670019534389,0.09056533752306391,0.4583423325681929,0.1686179226061048
1,0.42684323984156153,0.029047961335741685,0.5358925665905839,0.22933333492283886,0.3299858114517405,0.22859659460551313
1,0.2881461995539979,0.23785326332601353,0.328088936835355,0.5650761855315356,0.17764193028477482,0.20330059350558832
1,0.25085657051778726,0.3474682230041794,0.19428665276614748,0.6196722043649988,0.10713483692195706,0.2490714249928545
1,0.15222515456095376,0.6488330145442556,0.34031671587325213,0.2922110585414253,0.2299772709660193,0.11926004464941745
1,0.35225527847506566,0.5180445748600614,0.09777843822726882,0.45900409785526286,0.1331248779272652,0.21648340285282283
1,0.24937555705324196,0.6781240092996491,0.0483290022903131,0.3881080486303394,0.0422048238160443,0.3213254567159103
1,0.46517775494458785,0.42897694124361774,0.2510631981008299,0.4046322349373651,0.12450792035506923,0.20352409192517293
1,0.4762667625212243,0.5574467953952114,0.1399166884951403,0.24739263786079846,0.06661707833730023,0.32378877818199325
1,0.3743498878956758,0.08317063273434532,0.37530425547914437,0.36935501888294847,0.17821884074497152,0.3580381145229237
1,0.35895333761595327,0.22309686819442745,0.4860759801808594,0.3517875189609976,0.13010202400821239,0.2978431511593809
1,0.40429360705572015,0.4870116346211625,0.09828265969023753,0.4615559883453908,0.13979946426144088,0.20527745486067708
1,0.4527280136897259,0.40883883946164495,0.22267600668228682,0.29472166217066026,0.1401436099052152,0.28153012566905916
1,0.39745564778457776,0.3993975334285528,0.21777482912317336,0.3168366833772992,0.2425696588243562,0.1902219697571758
1,0.3175708995267678,0.5763927640763888,0.3060136999587658,0.3427260011773116,0.20735052074416097,0.10335242123504557
1,0.412952801036647,0.29001971934697424,0.24588256992587587,0.32364276997199176,0.24695370466973274,0.22843849802027016
1,0.3879051128023353,0.3903543489057033,0.213080324687986,0.30923376308684797,0.23676167290997377,0.21194089220910436
1,0.11139643491498291,0.6169367314522732,0.10288566823680015,0.5889939697165416,0.1481853076039819,0.15818580974744276
1,0.5073174074683939,0.3850050242948105,0.09059222499793619,0.39206818276872524,0.059508761187097046,0.3535917025207434
1,0.5007070595799463,0.10305079053068951,0.39384018774392987,0.2057479281771496,0.20384504617065596,0.3598358846213058
1,0.13929814053894604,0.22998132613780045,0.863351984503216,0.27077180204392487,0.1294058007229061,0.2777690585415619
